,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
314,Metropolitano 1973 - Fecha 31,2.0,Chacarita,2,3,All Boys,28.0
315,Metropolitano 1973 - Fecha 14,2.0,All Boys,3,4,Chacarita,28.0
316,Nacional 1973 - Grupo A,2.0,Chacarita,1,1,All Boys,28.0
317,Nacional 1975 - Grupo A,2.0,Cipolletti,4,2,All Boys,49.0
318,Nacional 1975 - Grupo A,2.0,All Boys,3,2,Cipolletti,49.0
319,Nacional 1973 - Grupo A,2.0,Cipolletti,4,4,All Boys,49.0
320,Torneo Final 2014 - Fecha 11,2.0,Colon,1,0,All Boys,7.0
321,Torneo Inicial 2013 - Fecha 11,2.0,All Boys,0,0,Colon,7.0
322,Torneo Final 2013 - Fecha 15,2.0,Colon,2,0,All Boys,7.0
323,Torneo Inicial 2012 - Fecha 15,2.0,All Boys,1,1,Colon,7.0
324,Torneo Clausura 2012 - Fecha 2,2.0,All Boys,2,0,Colon,7.0
325,Torneo Apertura 2011 - Fecha 2,2.0,Colon,1,1,All Boys,7.0
326,Torneo Clausura 2011 - Fecha 6,2.0,All Boys,0,2,Colon,7.0
327,Torneo Apertura 2010 - Fecha 6,2.0,Colon,1,1,All Boys,7.0
328,Metropolitano 1980 - Fecha 35,2.0,Colon,1,0,All Boys,7.0
329,Metropolitano 1980 - Fecha 16,2.0,All Boys,0,2,Colon,7.0
330,Metropolitano 1979 - Grupo B,2.0,Colon,0,0,All Boys,7.0
331,Metropolitano 1979 - Grupo B,2.0,All Boys,1,3,Colon,7.0
332,Nacional 1979 - Grupo C,2.0,All Boys,1,3,Colon,7.0
333,Nacional 1979 - Grupo C,2.0,Colon,0,1,All Boys,7.0
334,Metropolitano 1978 - Fecha 40,2.0,All Boys,3,0,Colon,7.0
335,Metropolitano 1978 - Fecha 19,2.0,Colon,2,0,All Boys,7.0
336,Metropolitano 1977 - Fecha 29,2.0,All Boys,1,0,Colon,7.0
337,Metropolitano 1977 - Fecha 6,2.0,Colon,4,3,All Boys,7.0
338,Metropolitano 1976 - Grupo A,2.0,All Boys,1,1,Colon,7.0
339,Metropolitano 1976 - Grupo A,2.0,Colon,1,0,All Boys,7.0
340,Metropolitano 1975 - Fecha 25,2.0,All Boys,2,1,Colon,7.0
341,Metropolitano 1975 - Fecha 6,2.0,Colon,4,2,All Boys,7.0
342,Metropolitano 1973 - Fecha 23,2.0,All Boys,1,0,Colon,7.0
343,Metropolitano 1973 - Fecha 6,2.0,Colon,1,1,All Boys,7.0
344,Nacional 1973 - Grupo A,2.0,All Boys,2,1,Colon,7.0
345,Nacional 1974 - Grupo A,2.0,Desamparados,0,0,All Boys,50.0
346,Nacional 1974 - Grupo A,2.0,All Boys,2,2,Desamparados,50.0
347,Metropolitano 1978 - Fecha 36,2.0,All Boys,1,1,Estudiantes (BA),64.0
348,Metropolitano 1978 - Fecha 15,2.0,Estudiantes (BA),1,1,All Boys,64.0
349,Torneo Final 2014 - Fecha 2,2.0,All Boys,0,1,Estudiantes (LP),8.0
350,Torneo Inicial 2013 - Fecha 2,2.0,Estudiantes (LP),1,0,All Boys,8.0
351,Torneo Final 2013 - Fecha 12,2.0,All Boys,0,0,Estudiantes (LP),8.0
352,Torneo Inicial 2012 - Fecha 12,2.0,Estudiantes (LP),0,1,All Boys,8.0
353,Torneo Clausura 2012 - Fecha 17,2.0,All Boys,3,1,Estudiantes (LP),8.0
354,Torneo Apertura 2011 - Fecha 17,2.0,Estudiantes (LP),3,0,All Boys,8.0
355,Torneo Clausura 2011 - Fecha 7,2.0,Estudiantes (LP),3,0,All Boys,8.0
356,Torneo Apertura 2010 - Fecha 7,2.0,All Boys,2,1,Estudiantes (LP),8.0
357,Metropolitano 1980 - Fecha 36,2.0,All Boys,1,1,Estudiantes (LP),8.0
358,Metropolitano 1980 - Fecha 17,2.0,Estudiantes (LP),2,1,All Boys,8.0
359,Metropolitano 1979 - Grupo B,2.0,All Boys,0,3,Estudiantes (LP),8.0
360,Metropolitano 1979 - Grupo B,2.0,Estudiantes (LP),1,0,All Boys,8.0
361,Metropolitano 1978 - Fecha 41,2.0,Estudiantes (LP),5,1,All Boys,8.0
362,Metropolitano 1978 - Fecha 20,2.0,All Boys,1,2,Estudiantes (LP),8.0
363,Nacional 1978 - Grupo A,2.0,All Boys,4,3,Estudiantes (LP),8.0
364,Nacional 1978 - Grupo A,2.0,Estudiantes (LP),2,1,All Boys,8.0
365,Metropolitano 1977 - Fecha 46,2.0,Estudiantes (LP),1,0,All Boys,8.0
366,Metropolitano 1977 - Fecha 23,2.0,All Boys,0,0,Estudiantes (LP),8.0
367,Metropolitano 1976 - Grupo A,2.0,Estudiantes (LP),1,1,All Boys,8.0
368,Metropolitano 1976 - Grupo A,2.0,All Boys,2,2,Estudiantes (LP),8.0
369,Metropolitano 1975 - Fecha 23,2.0,All Boys,2,1,Estudiantes (LP),8.0
370,Metropolitano 1975 - Fecha 4,2.0,Estudiantes (LP),2,1,All Boys,8.0
371,Nacional 1975 - Grupo A,2.0,Estudiantes (LP),3,1,All Boys,8.0
372,Nacional 1975 - Grupo A,2.0,All Boys,1,0,Estudiantes (LP),8.0
373,Nacional 1974 - Grupo A,2.0,All Boys,1,2,Estudiantes (LP),8.0
374,Nacional 1974 - Grupo A,2.0,Estudiantes (LP),2,0,All Boys,8.0
375,Metropolitano 1973 - Fecha 26,2.0,Estudiantes (LP),2,0,All Boys,8.0
376,Metropolitano 1973 - Fecha 9,2.0,All Boys,2,2,Estudiantes (LP),8.0
377,Nacional 1973 - Grupo A,2.0,All Boys,3,2,Estudiantes (LP),8.0
378,Metropolitano 1980 - Fecha 34,2.0,All Boys,1,4,Ferro,30.0
379,Metropolitano 1980 - Fecha 15,2.0,Ferro,2,0,All Boys,30.0
380,Metropolitano 1979 - Grupo B,2.0,Ferro,2,1,All Boys,30.0
381,Metropolitano 1979 - Grupo B,2.0,All Boys,0,0,Ferro,30.0
382,Nacional 1979 - Fecha Intergrupo,2.0,All Boys,1,2,Ferro,30.0
383,Nacional 1979 - Fecha Intergrupo,2.0,Ferro,1,1,All Boys,30.0
384,Nacional 1978 - Grupo A,2.0,All Boys,1,1,Ferro,30.0
385,Nacional 1978 - Grupo A,2.0,Ferro,1,0,All Boys,30.0
386,Metropolitano 1977 - Fecha 32,2.0,Ferro,0,0,All Boys,30.0
387,Metropolitano 1977 - Fecha 9,2.0,All Boys,3,1,Ferro,30.0
388,Metropolitano 1976 - Grupo Descenso,2.0,All Boys,0,1,Ferro,30.0
389,Metropolitano 1976 - Grupo A,2.0,Ferro,1,1,All Boys,30.0
390,Metropolitano 1976 - Grupo A,2.0,All Boys,1,0,Ferro,30.0
391,Metropolitano 1975 - Fecha 34,2.0,All Boys,1,0,Ferro,30.0
392,Metropolitano 1975 - Fecha 15,2.0,Ferro,1,1,All Boys,30.0
393,Metropolitano 1973 - Fecha 33,2.0,Ferro,2,1,All Boys,30.0
394,Metropolitano 1973 - Fecha 16,2.0,All Boys,0,1,Ferro,30.0
395,Torneo Final 2014 - Fecha 15,2.0,Gimnasia (LP),2,1,All Boys,9.0
396,Torneo Inicial 2013 - Fecha 15,2.0,All Boys,2,1,Gimnasia (LP),9.0
397,Torneo Clausura 2011 - Fecha 18,2.0,All Boys,1,0,Gimnasia (LP),9.0
398,Torneo Apertura 2010 - Fecha 18,2.0,Gimnasia (LP),3,1,All Boys,9.0
399,Metropolitano 1978 - Fecha 31,2.0,Gimnasia (LP),3,2,All Boys,9.0
400,Metropolitano 1978 - Fecha 10,2.0,All Boys,0,1,Gimnasia (LP),9.0
401,Metropolitano 1977 - Fecha 34,2.0,Gimnasia (LP),4,2,All Boys,9.0
402,Metropolitano 1977 - Fecha 11,2.0,All Boys,2,1,Gimnasia (LP),9.0
403,Metropolitano 1975 - Fecha 33,2.0,Gimnasia (LP),1,0,All Boys,9.0
404,Metropolitano 1975 - Fecha 14,2.0,All Boys,0,2,Gimnasia (LP),9.0
405,Metropolitano 1974 - Grupo A,2.0,All Boys,1,2,Gimnasia (LP),9.0
406,Metropolitano 1974 - Grupo A,2.0,Gimnasia (LP),2,2,All Boys,9.0
407,Metropolitano 1973 - Fecha 34,2.0,All Boys,2,1,Gimnasia (LP),9.0
408,Metropolitano 1973 - Fecha 17,2.0,Gimnasia (LP),2,3,All Boys,9.0
409,Nacional 1975 - Grupo A,2.0,All Boys,0,0,Gimnasia (M),156.0
410,Nacional 1975 - Grupo A,2.0,Gimnasia (M),2,0,All Boys,156.0
411,Torneo Final 2014 - Fecha 10,2.0,All Boys,0,0,Godoy Cruz,10.0
412,Torneo Inicial 2013 - Fecha 10,2.0,Godoy Cruz,2,0,All Boys,10.0
413,Torneo Final 2013 - Fecha 1,2.0,All Boys,1,1,Godoy Cruz,10.0
414,Torneo Inicial 2012 - Fecha 1,2.0,Godoy Cruz,1,1,All Boys,10.0
415,Torneo Clausura 2012 - Fecha 6,2.0,All Boys,1,1,Godoy Cruz,10.0
416,Torneo Apertura 2011 - Fecha 6,2.0,Godoy Cruz,6,1,All Boys,10.0
417,Torneo Clausura 2011 - Fecha 19,2.0,Godoy Cruz,1,0,All Boys,10.0
418,Torneo Apertura 2010 - Fecha 19,2.0,All Boys,2,2,Godoy Cruz,10.0
419,Torneo Clausura 2011 - Fecha 10,2.0,All Boys,3,1,Huracan,11.0
420,Torneo Apertura 2010 - Fecha 10,2.0,Huracan,1,1,All Boys,11.0
421,Metropolitano 1980 - Fecha 23,2.0,All Boys,1,4,Huracan,11.0
422,Metropolitano 1980 - Fecha 4,2.0,Huracan,3,2,All Boys,11.0
423,Metropolitano 1978 - Fecha 22,2.0,Huracan,0,1,All Boys,11.0
424,Metropolitano 1978 - Fecha 1,2.0,All Boys,1,1,Huracan,11.0
425,Metropolitano 1977 - Fecha 30,2.0,Huracan,1,0,All Boys,11.0
426,Metropolitano 1977 - Fecha 7,2.0,All Boys,1,0,Huracan,11.0
427,Nacional 1977 - Grupo D,2.0,All Boys,4,4,Huracan,11.0
428,Nacional 1977 - Grupo D,2.0,Huracan,2,1,All Boys,11.0
429,Metropolitano 1976 - Grupo A,2.0,Huracan,5,0,All Boys,11.0
430,Metropolitano 1976 - Grupo A,2.0,All Boys,1,2,Huracan,11.0
431,Nacional 1976 - Grupo C,2.0,Huracan,2,1,All Boys,11.0
432,Nacional 1976 - Grupo C,2.0,All Boys,0,2,Huracan,11.0
433,Metropolitano 1975 - Fecha 30,2.0,Huracan,5,1,All Boys,11.0
434,Metropolitano 1975 - Fecha 11,2.0,All Boys,4,2,Huracan,11.0
435,Nacional 1975 - Grupo A,2.0,Huracan,2,1,All Boys,11.0
436,Nacional 1975 - Grupo A,2.0,All Boys,1,3,Huracan,11.0
437,Metropolitano 1974 - Grupo A,2.0,All Boys,0,0,Huracan,11.0
438,Metropolitano 1974 - Grupo A,2.0,Huracan,3,3,All Boys,11.0
439,Metropolitano 1973 - Fecha 27,2.0,All Boys,0,2,Huracan,11.0
440,Metropolitano 1973 - Fecha 10,2.0,Huracan,2,1,All Boys,11.0
441,Nacional 1979 - Grupo C,2.0,Ind Rivadavia,4,0,All Boys,32.0
442,Nacional 1979 - Grupo C,2.0,All Boys,1,0,Ind Rivadavia,32.0
443,Torneo Final 2013 - Fecha 8,2.0,All Boys,2,0,Independiente,12.0
444,Torneo Inicial 2012 - Fecha 8,2.0,Independiente,1,1,All Boys,12.0
445,Torneo Clausura 2012 - Fecha 14,2.0,Independiente,0,3,All Boys,12.0
446,Torneo Apertura 2011 - Fecha 14,2.0,All Boys,2,2,Independiente,12.0
447,Torneo Clausura 2011 - Fecha 11,2.0,Independiente,2,2,All Boys,12.0
448,Torneo Apertura 2010 - Fecha 11,2.0,All Boys,3,1,Independiente,12.0
449,Metropolitano 1980 - Fecha 31,2.0,Independiente,2,1,All Boys,12.0
450,Metropolitano 1980 - Fecha 12,2.0,All Boys,2,2,Independiente,12.0
451,Metropolitano 1979 - Grupo B,2.0,All Boys,0,2,Independiente,12.0
452,Metropolitano 1979 - Grupo B,2.0,Independiente,1,2,All Boys,12.0
453,Metropolitano 1978 - Fecha 42,2.0,All Boys,1,4,Independiente,12.0
454,Metropolitano 1978 - Fecha 21,2.0,Independiente,1,1,All Boys,12.0
455,Metropolitano 1977 - Fecha 26,2.0,All Boys,1,1,Independiente,12.0
456,Metropolitano 1977 - Fecha 3,2.0,Independiente,1,1,All Boys,12.0
457,Nacional 1977 - Grupo D,2.0,Independiente,3,0,All Boys,12.0
458,Nacional 1977 - Grupo D,2.0,All Boys,2,3,Independiente,12.0
459,Metropolitano 1976 - Grupo A,2.0,Independiente,3,0,All Boys,12.0
460,Metropolitano 1976 - Grupo A,2.0,All Boys,0,0,Independiente,12.0
461,Metropolitano 1975 - Fecha 32,2.0,All Boys,0,1,Independiente,12.0
462,Metropolitano 1975 - Fecha 13,2.0,Independiente,0,0,All Boys,12.0
463,Metropolitano 1973 - Fecha 32,2.0,All Boys,0,1,Independiente,12.0
464,Metropolitano 1973 - Fecha 15,2.0,Independiente,1,0,All Boys,12.0
465,Nacional 1973 - Grupo A,2.0,Instituto,3,1,All Boys,33.0
466,Nacional 1978 - Grupo A,2.0,Juv. Antoniana,1,1,All Boys,56.0
467,Nacional 1978 - Grupo A,2.0,All Boys,2,1,Juv. Antoniana,56.0
468,Nacional 1973 - Grupo A,2.0,Juv. Antoniana,1,2,All Boys,56.0
469,Torneo Final 2014 - Fecha 16,2.0,Lanus,1,0,All Boys,13.0
470,Torneo Inicial 2013 - Fecha 16,2.0,All Boys,2,3,Lanus,13.0
471,Torneo Final 2013 - Fecha 9,2.0,Lanus,2,1,All Boys,13.0
472,Torneo Inicial 2012 - Fecha 9,2.0,All Boys,2,1,Lanus,13.0
473,Torneo Clausura 2012 - Fecha 16,2.0,Lanus,1,0,All Boys,13.0
474,Torneo Apertura 2011 - Fecha 16,2.0,All Boys,0,0,Lanus,13.0
475,Torneo Clausura 2011 - Fecha 8,2.0,All Boys,0,0,Lanus,13.0
476,Torneo Apertura 2010 - Fecha 8,2.0,Lanus,1,0,All Boys,13.0
477,Metropolitano 1977 - Fecha 24,2.0,All Boys,2,1,Lanus,13.0
478,Metropolitano 1977 - Fecha 1,2.0,Lanus,4,0,All Boys,13.0
479,Torneo Final 2014 - Fecha 18,2.0,Newells,4,2,All Boys,14.0
480,Torneo Inicial 2013 - Fecha 18,2.0,All Boys,3,1,Newells,14.0
481,Torneo Final 2013 - Fecha 16,2.0,All Boys,2,1,Newells,14.0
482,Torneo Inicial 2012 - Fecha 16,2.0,Newells,1,2,All Boys,14.0
483,Torneo Clausura 2012 - Fecha 12,2.0,Newells,1,1,All Boys,14.0
484,Torneo Apertura 2011 - Fecha 12,2.0,All Boys,1,1,Newells,14.0
485,Torneo Clausura 2011 - Fecha 15,2.0,Newells,1,0,All Boys,14.0
486,Torneo Apertura 2010 - Fecha 15,2.0,All Boys,2,0,Newells,14.0
487,Metropolitano 1980 - Fecha 28,2.0,All Boys,2,2,Newells,14.0
488,Metropolitano 1980 - Fecha 9,2.0,Newells,3,0,All Boys,14.0
489,Metropolitano 1978 - Fecha 37,2.0,Newells,1,0,All Boys,14.0
490,Metropolitano 1978 - Fecha 16,2.0,All Boys,0,0,Newells,14.0
491,Nacional 1978 - Grupo A,2.0,Newells,5,1,All Boys,14.0
492,Nacional 1978 - Grupo A,2.0,All Boys,2,2,Newells,14.0
493,Metropolitano 1977 - Fecha 39,2.0,All Boys,2,4,Newells,14.0
494,Metropolitano 1977 - Fecha 16,2.0,Newells,4,0,All Boys,14.0
495,Metropolitano 1975 - Fecha 36,2.0,All Boys,0,2,Newells,14.0
496,Metropolitano 1975 - Fecha 17,2.0,Newells,1,0,All Boys,14.0
497,Metropolitano 1973 - Fecha 20,2.0,All Boys,2,0,Newells,14.0
498,Metropolitano 1973 - Fecha 4,2.0,Newells,3,0,All Boys,14.0
499,Nacional 1973 - Grupo A,2.0,Newells,4,0,All Boys,14.0
500,Torneo Final 2014 - Fecha 4,2.0,All Boys,1,0,Olimpo,15.0
501,Torneo Inicial 2013 - Fecha 4,2.0,Olimpo,1,1,All Boys,15.0
502,Torneo Clausura 2012 - Fecha 10,2.0,Olimpo,1,2,All Boys,15.0
503,Torneo Apertura 2011 - Fecha 10,2.0,All Boys,1,2,Olimpo,15.0
504,Torneo Clausura 2011 - Fecha 5,2.0,Olimpo,1,0,All Boys,15.0
505,Torneo Apertura 2010 - Fecha 5,2.0,All Boys,1,0,Olimpo,15.0
506,Metropolitano 1980 - Fecha 20,2.0,Platense,1,1,All Boys,45.0
507,Metropolitano 1980 - Fecha 1,2.0,All Boys,0,0,Platense,45.0
508,Metropolitano 1978 - Fecha 24,2.0,Platense,0,1,All Boys,45.0
509,Metropolitano 1978 - Fecha 3,2.0,All Boys,0,1,Platense,45.0
510,Metropolitano 1977 - Fecha 36,2.0,Platense,2,2,All Boys,45.0
511,Metropolitano 1977 - Fecha 13,2.0,All Boys,1,1,Platense,45.0
512,Nacional 1976 - Grupo C,2.0,Platense,0,0,All Boys,45.0
513,Nacional 1976 - Grupo C,2.0,All Boys,1,2,Platense,45.0
514,Torneo Final 2014 - Fecha 7,2.0,Quilmes,1,2,All Boys,16.0
515,Torneo Inicial 2013 - Fecha 7,2.0,All Boys,4,0,Quilmes,16.0
516,Torneo Final 2013 - Fecha 2,2.0,Quilmes,2,1,All Boys,16.0
517,Torneo Inicial 2012 - Fecha 2,2.0,All Boys,1,1,Quilmes,16.0
518,Torneo Clausura 2011 - Fecha 16,2.0,All Boys,1,0,Quilmes,16.0
519,Torneo Apertura 2010 - Fecha 16,2.0,Quilmes,2,1,All Boys,16.0
520,Metropolitano 1980 - Fecha 27,2.0,Quilmes,0,1,All Boys,16.0
521,Metropolitano 1980 - Fecha 8,2.0,All Boys,2,1,Quilmes,16.0
522,Metropolitano 1978 - Fecha 23,2.0,All Boys,3,1,Quilmes,16.0
523,Metropolitano 1978 - Fecha 2,2.0,Quilmes,1,0,All Boys,16.0
524,Metropolitano 1977 - Fecha 35,2.0,All Boys,2,1,Quilmes,16.0
525,Metropolitano 1977 - Fecha 12,2.0,Quilmes,4,4,All Boys,16.0
526,Torneo Final 2014 - Fecha 5,2.0,Racing Club,1,1,All Boys,17.0
527,Torneo Inicial 2013 - Fecha 5,2.0,All Boys,1,0,Racing Club,17.0
528,Torneo Final 2013 - Fecha 18,2.0,All Boys,0,1,Racing Club,17.0
529,Torneo Inicial 2012 - Fecha 18,2.0,Racing Club,3,1,All Boys,17.0
530,Torneo Clausura 2012 - Fecha 5,2.0,Racing Club,3,0,All Boys,17.0
531,Torneo Apertura 2011 - Fecha 5,2.0,All Boys,0,0,Racing Club,17.0
532,Torneo Clausura 2011 - Fecha 1,2.0,All Boys,0,1,Racing Club,17.0
533,Torneo Apertura 2010 - Fecha 1,2.0,Racing Club,1,0,All Boys,17.0
534,Metropolitano 1980 - Fecha 21,2.0,All Boys,1,1,Racing Club,17.0
535,Metropolitano 1980 - Fecha 2,2.0,Racing Club,1,0,All Boys,17.0
536,Nacional 1979 - Grupo C,2.0,Racing Club,1,0,All Boys,17.0
537,Nacional 1979 - Grupo C,2.0,All Boys,1,3,Racing Club,17.0
538,Metropolitano 1978 - Fecha 32,2.0,All Boys,1,0,Racing Club,17.0
539,Metropolitano 1978 - Fecha 11,2.0,Racing Club,0,1,All Boys,17.0
540,Nacional 1978 - Grupo A,2.0,All Boys,0,2,Racing Club,17.0
541,Nacional 1978 - Grupo A,2.0,Racing Club,0,0,All Boys,17.0
542,Metropolitano 1977 - Fecha 38,2.0,Racing Club,0,0,All Boys,17.0
543,Metropolitano 1977 - Fecha 15,2.0,All Boys,1,0,Racing Club,17.0
544,Metropolitano 1976 - Grupo Descenso,2.0,Racing Club,2,1,All Boys,17.0
545,Metropolitano 1975 - Fecha 22,2.0,Racing Club,1,1,All Boys,17.0
546,Metropolitano 1975 - Fecha 3,2.0,All Boys,2,1,Racing Club,17.0
547,Metropolitano 1974 - Grupo A,2.0,Racing Club,2,1,All Boys,17.0
548,Metropolitano 1974 - Grupo A,2.0,All Boys,2,1,Racing Club,17.0
549,Metropolitano 1973 - Fecha 24,2.0,Racing Club,4,0,All Boys,17.0
550,Metropolitano 1973 - Fecha 7,2.0,All Boys,0,2,Racing Club,17.0
551,Nacional 1973 - Grupo A,2.0,All Boys,2,3,Racing Club,17.0
552,Torneo Final 2014 - Fecha 8,2.0,All Boys,3,2,River Plate,18.0
553,Torneo Inicial 2013 - Fecha 8,2.0,River Plate,1,0,All Boys,18.0
554,Torneo Final 2013 - Fecha 13,2.0,River Plate,2,0,All Boys,18.0
555,Torneo Inicial 2012 - Fecha 13,2.0,All Boys,0,0,River Plate,18.0
556,Torneo Clausura 2011 - Fecha 13,2.0,River Plate,0,2,All Boys,18.0
557,Torneo Apertura 2010 - Fecha 13,2.0,All Boys,1,0,River Plate,18.0
558,Metropolitano 1980 - Fecha 29,2.0,River Plate,5,0,All Boys,18.0
559,Metropolitano 1980 - Fecha 10,2.0,All Boys,1,1,River Plate,18.0
560,Metropolitano 1978 - Fecha 33,2.0,River Plate,4,0,All Boys,18.0
561,Metropolitano 1978 - Fecha 12,2.0,All Boys,2,5,River Plate,18.0
562,Metropolitano 1977 - Fecha 42,2.0,River Plate,3,0,All Boys,18.0
563,Metropolitano 1977 - Fecha 19,2.0,All Boys,2,1,River Plate,18.0
564,Metropolitano 1975 - Fecha 28,2.0,River Plate,2,0,All Boys,18.0
565,Metropolitano 1975 - Fecha 9,2.0,All Boys,0,1,River Plate,18.0
566,Nacional 1975 - Grupo A,2.0,River Plate,4,1,All Boys,18.0
567,Nacional 1975 - Grupo A,2.0,All Boys,0,5,River Plate,18.0
568,Metropolitano 1974 - Grupo A,2.0,River Plate,3,0,All Boys,18.0
569,Metropolitano 1974 - Grupo A,2.0,All Boys,1,1,River Plate,18.0
570,Metropolitano 1973 - Fecha 28,2.0,River Plate,1,3,All Boys,18.0
571,Metropolitano 1973 - Fecha 11,2.0,All Boys,1,2,River Plate,18.0
572,Nacional 1973 - Grupo A,2.0,All Boys,0,1,River Plate,18.0
573,Torneo Final 2014 - Fecha 9,2.0,Rosario Central,2,0,All Boys,35.0
574,Torneo Inicial 2013 - Fecha 9,2.0,All Boys,1,1,Rosario Central,35.0
575,Torneo Clausura 2010 - Promoción,2.0,Rosario Central,0,3,All Boys,35.0
576,Torneo Clausura 2010 - Promoción,2.0,All Boys,1,1,Rosario Central,35.0
577,Metropolitano 1980 - Fecha 37,2.0,Rosario Central,2,2,All Boys,35.0
578,Metropolitano 1980 - Fecha 18,2.0,All Boys,1,0,Rosario Central,35.0
579,Metropolitano 1979 - Grupo B,2.0,All Boys,2,1,Rosario Central,35.0
580,Metropolitano 1979 - Grupo B,2.0,Rosario Central,4,1,All Boys,35.0
581,Metropolitano 1978 - Fecha 27,2.0,All Boys,0,3,Rosario Central,35.0
582,Metropolitano 1978 - Fecha 6,2.0,Rosario Central,2,1,All Boys,35.0
583,Metropolitano 1977 - Fecha 27,2.0,Rosario Central,1,0,All Boys,35.0
584,Metropolitano 1977 - Fecha 4,2.0,All Boys,0,0,Rosario Central,35.0
585,Metropolitano 1976 - Grupo A,2.0,All Boys,0,0,Rosario Central,35.0
586,Metropolitano 1976 - Grupo A,2.0,Rosario Central,4,0,All Boys,35.0
587,Nacional 1976 - Grupo C,2.0,Rosario Central,2,2,All Boys,35.0
588,Nacional 1976 - Grupo C,2.0,All Boys,2,1,Rosario Central,35.0
589,Metropolitano 1975 - Fecha 27,2.0,All Boys,2,3,Rosario Central,35.0
590,Metropolitano 1975 - Fecha 8,2.0,Rosario Central,2,2,All Boys,35.0
591,Metropolitano 1974 - Grupo A,2.0,Rosario Central,3,0,All Boys,35.0
592,Metropolitano 1974 - Grupo A,2.0,All Boys,3,0,Rosario Central,35.0
593,Nacional 1974 - Grupo A,2.0,All Boys,0,1,Rosario Central,35.0
594,Nacional 1974 - Grupo A,2.0,Rosario Central,4,0,All Boys,35.0
595,Metropolitano 1973 - Fecha 30,2.0,All Boys,1,0,Rosario Central,35.0
596,Metropolitano 1973 - Fecha 13,2.0,Rosario Central,1,0,All Boys,35.0
597,Torneo Final 2014 - Fecha 12,2.0,All Boys,1,2,San Lorenzo,19.0
598,Torneo Inicial 2013 - Fecha 12,2.0,San Lorenzo,3,0,All Boys,19.0
599,Torneo Final 2013 - Fecha 14,2.0,All Boys,0,3,San Lorenzo,19.0
600,Torneo Inicial 2012 - Fecha 14,2.0,San Lorenzo,4,0,All Boys,19.0
601,Torneo Clausura 2012 - Fecha 13,2.0,All Boys,0,0,San Lorenzo,19.0
602,Torneo Apertura 2011 - Fecha 13,2.0,San Lorenzo,0,1,All Boys,19.0
603,Torneo Clausura 2011 - Fecha 4,2.0,All Boys,0,3,San Lorenzo,19.0
604,Torneo Apertura 2010 - Fecha 4,2.0,San Lorenzo,3,1,All Boys,19.0
605,Metropolitano 1980 - Fecha 32,2.0,All Boys,1,1,San Lorenzo,19.0
606,Metropolitano 1980 - Fecha 13,2.0,San Lorenzo,2,1,All Boys,19.0
607,Metropolitano 1979 - Grupo B,2.0,San Lorenzo,4,0,All Boys,19.0
608,Metropolitano 1979 - Grupo B,2.0,All Boys,2,2,San Lorenzo,19.0
609,Metropolitano 1978 - Fecha 28,2.0,San Lorenzo,4,2,All Boys,19.0
610,Metropolitano 1978 - Fecha 7,2.0,All Boys,1,0,San Lorenzo,19.0
611,Metropolitano 1977 - Fecha 43,2.0,All Boys,1,2,San Lorenzo,19.0
612,Metropolitano 1977 - Fecha 20,2.0,San Lorenzo,0,0,All Boys,19.0
613,Metropolitano 1975 - Fecha 20,2.0,San Lorenzo,1,0,All Boys,19.0
614,Metropolitano 1975 - Fecha 1,2.0,All Boys,2,2,San Lorenzo,19.0
615,Metropolitano 1973 - Fecha 18,2.0,San Lorenzo,3,1,All Boys,19.0
616,Metropolitano 1973 - Fecha 1,2.0,All Boys,1,3,San Lorenzo,19.0
617,Nacional 1973 - Grupo A,2.0,All Boys,1,1,San Lorenzo,19.0
618,Nacional 1973 - Grupo A,2.0,All Boys,1,2,San Lorenzo (MdP),451.0
619,Nacional 1976 - Grupo C,2.0,All Boys,1,0,San Martin (M),155.0
620,Nacional 1976 - Grupo C,2.0,San Martin (M),1,0,All Boys,155.0
621,Nacional 1973 - Grupo A,2.0,San Martin (M),3,1,All Boys,155.0
622,Torneo Final 2013 - Fecha 10,2.0,All Boys,1,1,San Martin (SJ),36.0
623,Torneo Inicial 2012 - Fecha 10,2.0,San Martin (SJ),2,1,All Boys,36.0
624,Torneo Clausura 2012 - Fecha 15,2.0,All Boys,1,0,San Martin (SJ),36.0
625,Torneo Apertura 2011 - Fecha 15,2.0,San Martin (SJ),0,0,All Boys,36.0
626,Nacional 1975 - Grupo A,2.0,All Boys,4,2,San Martin (T),37.0
627,Nacional 1975 - Grupo A,2.0,San Martin (T),1,1,All Boys,37.0
628,Nacional 1973 - Grupo A,2.0,San Martin (T),1,0,All Boys,37.0
629,Metropolitano 1976 - Grupo Descenso,2.0,San Telmo,1,3,All Boys,91.0
630,Metropolitano 1976 - Grupo A,2.0,All Boys,2,1,San Telmo,91.0
631,Metropolitano 1976 - Grupo A,2.0,San Telmo,2,0,All Boys,91.0
632,Metropolitano 1980 - Fecha 22,2.0,Talleres (C),0,0,All Boys,52.0
633,Metropolitano 1980 - Fecha 3,2.0,All Boys,0,0,Talleres (C),52.0
634,Nacional 1978 - Grupo A,2.0,All Boys,2,3,Talleres (C),52.0
635,Nacional 1978 - Grupo A,2.0,Talleres (C),3,0,All Boys,52.0
636,Metropolitano 1977 - Fecha 33,2.0,All Boys,0,0,Temperley,76.0
